Date,Initialprice,Finalprice,Discount
2019-04-07,54.99,54.99,0
2019-04-08,54.99,54.99,0
2019-04-09,54.99,54.99,0
2019-04-10,54.99,54.99,0
2019-04-11,54.99,54.99,0
2019-04-12,54.99,54.99,0
2019-04-13,54.99,54.99,0
2019-04-14,54.99,54.99,0
2019-04-15,54.99,54.99,0
2019-04-16,54.99,54.99,0
2019-04-17,54.99,54.99,0
2019-04-18,54.99,54.99,0
2019-04-19,54.99,54.99,0
2019-04-20,54.99,54.99,0
2019-04-21,54.99,54.99,0
2019-04-22,54.99,54.99,0
2019-04-23,54.99,54.99,0
2019-04-24,54.99,54.99,0
2019-04-25,54.99,54.99,0
2019-04-26,54.99,54.99,0
2019-04-27,54.99,54.99,0
2019-04-28,54.99,54.99,0
2019-04-29,54.99,54.99,0
2019-04-30,54.99,54.99,0
2019-05-01,54.99,54.99,0
2019-05-02,54.99,54.99,0
2019-05-03,54.99,54.99,0
2019-05-04,54.99,54.99,0
2019-05-05,54.99,54.99,0
2019-05-06,54.99,54.99,0
2019-05-07,54.99,54.99,0
2019-05-08,54.99,54.99,0
2019-05-09,54.99,54.99,0
2019-05-10,54.99,54.99,0
2019-05-11,54.99,54.99,0
2019-05-12,54.99,54.99,0
2019-05-13,54.99,54.99,0
2019-05-14,54.99,54.99,0
2019-05-15,54.99,54.99,0
2019-05-16,54.99,54.99,0
2019-05-17,54.99,54.99,0
2019-05-18,54.99,54.99,0
2019-05-19,54.99,54.99,0
2019-05-20,54.99,54.99,0
2019-05-21,54.99,54.99,0
2019-05-22,54.99,54.99,0
2019-05-23,54.99,54.99,0
2019-05-24,54.99,54.99,0
2019-05-25,54.99,54.99,0
2019-05-26,54.99,54.99,0
2019-05-27,54.99,54.99,0
2019-05-28,54.99,54.99,0
2019-05-29,54.99,54.99,0
2019-05-30,54.99,54.99,0
2019-05-31,54.99,54.99,0
2019-06-01,54.99,54.99,0
2019-06-02,54.99,54.99,0
2019-06-03,54.99,54.99,0
2019-06-04,54.99,54.99,0
2019-06-05,54.99,54.99,0
2019-06-06,54.99,54.99,0
2019-06-07,54.99,54.99,0
2019-06-08,54.99,54.99,0
