Date,Initialprice,Finalprice,Discount
2019-07-18,19.99,3.99,80
2019-07-19,19.99,19.99,0
2019-07-20,19.99,19.99,0
2019-07-21,19.99,19.99,0
2019-07-22,19.99,19.99,0
2019-07-23,19.99,19.99,0
2019-07-24,19.99,19.99,0
2019-07-25,19.99,19.99,0
2019-07-26,19.99,19.99,0
2019-07-27,19.99,19.99,0
2019-07-28,19.99,19.99,0
2019-07-29,19.99,19.99,0
2019-07-30,19.99,19.99,0
2019-07-31,19.99,19.99,0
2019-08-01,19.99,19.99,0
2019-08-02,19.99,19.99,0
2019-08-03,19.99,19.99,0
2019-08-04,19.99,19.99,0
2019-08-05,19.99,19.99,0
2019-08-06,19.99,19.99,0
2019-08-07,19.99,19.99,0
2019-08-08,19.99,19.99,0
2019-08-09,19.99,19.99,0
2019-08-10,19.99,19.99,0
2019-08-11,19.99,19.99,0
2019-08-12,19.99,19.99,0
2019-08-13,19.99,19.99,0
2019-08-14,19.99,19.99,0
2019-08-15,19.99,19.99,0
2019-08-16,19.99,19.99,0
2019-08-17,19.99,19.99,0
2019-08-18,19.99,19.99,0
2019-08-19,19.99,19.99,0
2019-08-20,19.99,19.99,0
2019-08-21,19.99,19.99,0
2019-08-22,19.99,19.99,0
2019-08-23,19.99,19.99,0
2019-08-24,19.99,19.99,0
2019-08-25,19.99,19.99,0
2019-08-26,19.99,19.99,0
2019-08-27,19.99,19.99,0
2019-08-28,19.99,19.99,0
2019-08-29,19.99,19.99,0
2019-08-30,19.99,19.99,0
2019-08-31,19.99,19.99,0
2019-09-01,19.99,19.99,0
2019-09-02,19.99,19.99,0
