Date,Initialprice,Finalprice,Discount
2019-04-07,14.99,14.99,0
2019-04-08,14.99,14.99,0
2019-04-09,14.99,14.99,0
2019-04-10,14.99,14.99,0
2019-04-11,14.99,14.99,0
2019-04-12,14.99,14.99,0
2019-04-13,14.99,14.99,0
2019-04-14,14.99,14.99,0
2019-04-15,14.99,14.99,0
2019-04-16,14.99,14.99,0
2019-04-17,14.99,14.99,0
2019-04-18,14.99,14.99,0
2019-04-19,14.99,14.99,0
2019-04-20,14.99,14.99,0
2019-04-21,14.99,14.99,0
2019-04-22,14.99,14.99,0
2019-04-23,14.99,14.99,0
2019-04-24,14.99,14.99,0
2019-04-25,14.99,14.99,0
2019-04-26,14.99,14.99,0
2019-04-27,14.99,14.99,0
2019-04-28,14.99,14.99,0
2019-04-29,14.99,14.99,0
2019-04-30,14.99,14.99,0
2019-05-01,14.99,14.99,0
2019-05-02,14.99,14.99,0
2019-05-03,14.99,14.99,0
2019-05-04,14.99,14.99,0
2019-05-05,14.99,14.99,0
2019-05-06,14.99,14.99,0
2019-05-07,14.99,14.99,0
2019-05-08,14.99,14.99,0
2019-05-09,14.99,14.99,0
2019-05-10,14.99,14.99,0
2019-05-11,14.99,14.99,0
2019-05-12,14.99,14.99,0
2019-05-13,14.99,14.99,0
2019-05-14,14.99,14.99,0
2019-05-15,14.99,14.99,0
2019-05-16,14.99,14.99,0
2019-05-17,14.99,14.99,0
2019-05-18,14.99,14.99,0
2019-05-19,14.99,14.99,0
2019-05-20,14.99,14.99,0
2019-05-21,14.99,14.99,0
