Date,Initialprice,Finalprice,Discount
2019-04-07,44.99,44.99,0
2019-04-08,44.99,44.99,0
2019-04-09,44.99,44.99,0
2019-04-10,44.99,44.99,0
2019-04-11,44.99,44.99,0
2019-04-12,44.99,44.99,0
2019-04-13,44.99,44.99,0
2019-04-14,44.99,44.99,0
2019-04-15,44.99,44.99,0
2019-04-16,44.99,44.99,0
2019-04-17,44.99,44.99,0
2019-04-18,44.99,44.99,0
2019-04-19,44.99,44.99,0
2019-04-20,44.99,44.99,0
2019-04-21,44.99,44.99,0
2019-04-22,44.99,44.99,0
2019-04-23,44.99,44.99,0
2019-04-24,44.99,44.99,0
2019-04-25,44.99,44.99,0
2019-04-26,44.99,44.99,0
2019-04-27,44.99,44.99,0
2019-04-28,44.99,44.99,0
2019-04-29,44.99,44.99,0
2019-04-30,44.99,44.99,0
2019-05-01,44.99,44.99,0
2019-05-02,44.99,44.99,0
2019-05-03,44.99,44.99,0
2019-05-04,44.99,44.99,0
2019-05-05,44.99,44.99,0
2019-05-06,44.99,44.99,0
2019-05-07,44.99,44.99,0
2019-05-08,44.99,44.99,0
2019-05-09,44.99,44.99,0
2019-05-10,44.99,44.99,0
2019-05-11,44.99,44.99,0
2019-05-12,44.99,44.99,0
2019-05-13,44.99,44.99,0
2019-05-14,44.99,44.99,0
2019-05-15,44.99,44.99,0
2019-05-16,44.99,44.99,0
2019-05-17,44.99,44.99,0
2019-05-18,44.99,44.99,0
2019-05-19,44.99,44.99,0
2019-05-20,44.99,44.99,0
2019-05-21,44.99,44.99,0
2019-05-22,44.99,44.99,0
2019-05-23,44.99,44.99,0
2019-05-24,44.99,44.99,0
2019-05-25,44.99,44.99,0
2019-05-26,44.99,44.99,0
2019-05-27,44.99,44.99,0
2019-05-28,44.99,44.99,0
2019-05-29,44.99,44.99,0
2019-05-30,44.99,44.99,0
2019-05-31,44.99,44.99,0
2019-06-01,44.99,44.99,0
2019-06-02,44.99,44.99,0
2019-06-03,44.99,44.99,0
2019-06-04,44.99,44.99,0
2019-06-05,44.99,44.99,0
2019-06-06,44.99,44.99,0
2019-06-07,44.99,44.99,0
2019-06-08,44.99,44.99,0
2019-06-09,44.99,44.99,0
2019-06-10,44.99,44.99,0
2019-06-11,44.99,44.99,0
2019-06-12,44.99,44.99,0
2019-06-13,44.99,44.99,0
2019-06-14,44.99,44.99,0
2019-06-15,44.99,44.99,0
2019-06-16,44.99,44.99,0
2019-06-17,44.99,44.99,0
2019-06-18,44.99,44.99,0
2019-06-19,44.99,44.99,0
2019-06-20,44.99,44.99,0
2019-06-21,44.99,44.99,0
2019-06-22,44.99,44.99,0
2019-06-23,44.99,44.99,0
2019-06-24,44.99,44.99,0
2019-06-25,44.99,11.24,75
2019-06-26,44.99,11.24,75
2019-06-27,44.99,11.24,75
2019-06-28,44.99,11.24,75
2019-06-29,44.99,11.24,75
2019-06-30,44.99,11.24,75
2019-07-01,44.99,11.24,75
2019-07-02,44.99,11.24,75
2019-07-03,44.99,11.24,75
2019-07-04,44.99,11.24,75
2019-07-05,44.99,11.24,75
2019-07-06,44.99,11.24,75
2019-07-07,44.99,11.24,75
2019-07-08,44.99,11.24,75
2019-07-09,44.99,44.99,0
2019-07-10,44.99,44.99,0
2019-07-11,44.99,44.99,0
2019-07-12,44.99,44.99,0
2019-07-13,44.99,44.99,0
2019-07-14,44.99,44.99,0
2019-07-15,44.99,44.99,0
2019-07-16,44.99,44.99,0
2019-07-17,44.99,44.99,0
2019-07-18,44.99,44.99,0
2019-07-19,44.99,44.99,0
2019-07-20,44.99,44.99,0
2019-07-21,44.99,44.99,0
2019-07-22,44.99,44.99,0
2019-07-23,44.99,44.99,0
2019-07-24,44.99,44.99,0
2019-07-25,44.99,44.99,0
2019-07-26,44.99,44.99,0
2019-07-27,44.99,44.99,0
2019-07-28,44.99,44.99,0
2019-07-29,44.99,44.99,0
2019-07-30,44.99,44.99,0
2019-07-31,44.99,44.99,0
2019-08-01,44.99,44.99,0
2019-08-02,44.99,44.99,0
2019-08-03,44.99,44.99,0
2019-08-04,44.99,44.99,0
2019-08-05,44.99,44.99,0
2019-08-06,44.99,44.99,0
2019-08-07,44.99,44.99,0
2019-08-08,44.99,44.99,0
2019-08-09,44.99,44.99,0
2019-08-10,44.99,44.99,0
2019-08-11,44.99,44.99,0
2019-08-12,44.99,44.99,0
2019-08-13,44.99,44.99,0
2019-08-14,44.99,44.99,0
2019-08-15,44.99,44.99,0
2019-08-16,44.99,44.99,0
2019-08-17,44.99,44.99,0
2019-08-18,44.99,44.99,0
2019-08-19,44.99,44.99,0
2019-08-20,44.99,44.99,0
2019-08-21,44.99,44.99,0
2019-08-22,44.99,44.99,0
2019-08-23,44.99,44.99,0
2019-08-24,44.99,44.99,0
2019-08-25,44.99,44.99,0
2019-08-26,44.99,44.99,0
2019-08-27,44.99,44.99,0
2019-08-28,44.99,44.99,0
2019-08-29,44.99,44.99,0
2019-08-30,44.99,44.99,0
2019-08-31,44.99,44.99,0
2019-09-01,44.99,44.99,0
2019-09-02,44.99,44.99,0
2019-09-03,44.99,44.99,0
2019-09-04,44.99,44.99,0
2019-09-05,44.99,44.99,0
2019-09-06,44.99,44.99,0
2019-09-07,44.99,44.99,0
2019-09-08,44.99,44.99,0
2019-09-09,44.99,44.99,0
2019-09-10,44.99,44.99,0
2019-09-11,44.99,44.99,0
2019-09-12,44.99,44.99,0
2019-09-13,44.99,44.99,0
2019-09-14,44.99,44.99,0
2019-09-15,44.99,44.99,0
2019-09-16,44.99,44.99,0
2019-09-17,44.99,44.99,0
2019-09-18,44.99,44.99,0
2019-09-19,44.99,44.99,0
2019-09-20,44.99,44.99,0
2019-09-21,44.99,44.99,0
2019-09-22,44.99,44.99,0
2019-09-23,44.99,44.99,0
