Date,Initialprice,Finalprice,Discount
2019-04-07,26.99,26.99,0
2019-04-08,26.99,26.99,0
2019-04-09,26.99,26.99,0
2019-04-10,26.99,26.99,0
2019-04-11,26.99,26.99,0
2019-04-12,26.99,26.99,0
2019-04-13,26.99,26.99,0
2019-04-14,26.99,26.99,0
2019-04-15,26.99,26.99,0
2019-04-16,26.99,26.99,0
2019-04-17,26.99,26.99,0
2019-04-18,26.99,26.99,0
2019-04-19,26.99,26.99,0
2019-04-20,26.99,26.99,0
2019-04-21,26.99,26.99,0
2019-04-22,26.99,26.99,0
2019-04-23,26.99,26.99,0
2019-04-24,26.99,26.99,0
2019-04-25,26.99,26.99,0
2019-04-26,26.99,26.99,0
2019-04-27,26.99,26.99,0
2019-04-28,26.99,26.99,0
2019-04-29,26.99,26.99,0
2019-04-30,26.99,26.99,0
2019-05-01,26.99,26.99,0
2019-05-02,26.99,26.99,0
2019-05-03,26.99,26.99,0
2019-05-04,26.99,26.99,0
2019-05-05,26.99,26.99,0
2019-05-06,26.99,26.99,0
2019-05-07,26.99,26.99,0
2019-05-08,26.99,26.99,0
2019-05-09,26.99,26.99,0
2019-05-10,26.99,26.99,0
2019-05-11,26.99,26.99,0
2019-05-12,26.99,26.99,0
2019-05-13,26.99,26.99,0
2019-05-14,26.99,26.99,0
2019-05-15,26.99,26.99,0
2019-05-16,26.99,5.39,80
2019-05-17,26.99,5.39,80
2019-05-18,26.99,5.39,80
2019-05-19,26.99,5.39,80
2019-05-20,26.99,26.99,0
2019-05-21,26.99,26.99,0
2019-05-22,26.99,26.99,0
2019-05-23,26.99,26.99,0
2019-05-24,26.99,26.99,0
2019-05-25,26.99,26.99,0
2019-05-26,26.99,26.99,0
2019-05-27,26.99,26.99,0
2019-05-28,26.99,26.99,0
2019-05-29,26.99,26.99,0
2019-05-30,26.99,26.99,0
2019-05-31,26.99,26.99,0
2019-06-01,26.99,26.99,0
2019-06-02,26.99,26.99,0
2019-06-03,26.99,26.99,0
2019-06-04,26.99,26.99,0
2019-06-05,26.99,26.99,0
2019-06-06,26.99,26.99,0
2019-06-07,26.99,26.99,0
2019-06-08,26.99,26.99,0
2019-06-09,26.99,26.99,0
2019-06-10,26.99,26.99,0
2019-06-11,26.99,26.99,0
2019-06-12,26.99,26.99,0
2019-06-13,26.99,26.99,0
2019-06-14,26.99,26.99,0
2019-06-15,26.99,26.99,0
2019-06-16,26.99,26.99,0
2019-06-17,26.99,26.99,0
2019-06-18,26.99,26.99,0
2019-06-19,26.99,26.99,0
2019-06-20,26.99,26.99,0
2019-06-21,26.99,26.99,0
2019-06-22,26.99,26.99,0
2019-06-23,26.99,26.99,0
2019-06-24,26.99,26.99,0
2019-06-25,26.99,5.39,80
2019-06-26,26.99,5.39,80
2019-06-27,26.99,5.39,80
2019-06-28,26.99,5.39,80
2019-06-29,26.99,5.39,80
2019-06-30,26.99,5.39,80
2019-07-01,26.99,5.39,80
2019-07-02,26.99,5.39,80
2019-07-03,26.99,5.39,80
2019-07-04,26.99,5.39,80
2019-07-05,26.99,5.39,80
2019-07-06,26.99,5.39,80
2019-07-07,26.99,5.39,80
2019-07-08,26.99,5.39,80
2019-07-09,26.99,26.99,0
2019-07-10,26.99,26.99,0
2019-07-11,26.99,26.99,0
2019-07-12,26.99,26.99,0
2019-07-13,26.99,26.99,0
2019-07-14,26.99,26.99,0
2019-07-15,26.99,26.99,0
2019-07-16,26.99,26.99,0
2019-07-17,26.99,26.99,0
2019-07-18,26.99,5.39,80
2019-07-19,26.99,5.39,80
2019-07-20,26.99,5.39,80
2019-07-21,26.99,5.39,80
2019-07-22,26.99,26.99,0
2019-07-23,26.99,26.99,0
2019-07-24,26.99,26.99,0
2019-07-25,26.99,26.99,0
2019-07-26,26.99,26.99,0
2019-07-27,26.99,26.99,0
2019-07-28,26.99,26.99,0
2019-07-29,26.99,26.99,0
2019-07-30,26.99,26.99,0
2019-07-31,26.99,26.99,0
2019-08-01,26.99,26.99,0
2019-08-02,26.99,26.99,0
2019-08-03,26.99,26.99,0
2019-08-04,26.99,26.99,0
2019-08-05,26.99,26.99,0
2019-08-06,26.99,26.99,0
2019-08-07,26.99,26.99,0
2019-08-08,26.99,26.99,0
2019-08-09,26.99,26.99,0
2019-08-10,26.99,26.99,0
2019-08-11,26.99,26.99,0
2019-08-12,26.99,26.99,0
2019-08-13,26.99,26.99,0
2019-08-14,26.99,26.99,0
2019-08-15,26.99,26.99,0
2019-08-16,26.99,26.99,0
2019-08-17,26.99,26.99,0
2019-08-18,26.99,26.99,0
2019-08-19,26.99,26.99,0
2019-08-20,26.99,26.99,0
2019-08-21,26.99,26.99,0
2019-08-22,26.99,26.99,0
2019-08-23,26.99,26.99,0
2019-08-24,26.99,26.99,0
2019-08-25,26.99,26.99,0
2019-08-26,26.99,26.99,0
2019-08-27,26.99,26.99,0
2019-08-28,26.99,26.99,0
2019-08-29,26.99,26.99,0
2019-08-30,26.99,26.99,0
2019-08-31,26.99,26.99,0
2019-09-01,26.99,26.99,0
2019-09-02,26.99,26.99,0
2019-09-03,26.99,26.99,0
2019-09-04,26.99,26.99,0
2019-09-05,26.99,26.99,0
2019-09-06,26.99,26.99,0
2019-09-07,26.99,26.99,0
2019-09-08,26.99,26.99,0
2019-09-09,26.99,26.99,0
2019-09-10,26.99,26.99,0
2019-09-11,26.99,26.99,0
2019-09-12,26.99,5.39,80
2019-09-13,26.99,5.39,80
2019-09-14,26.99,5.39,80
2019-09-15,26.99,5.39,80
